Date,Network,Message,Message URL,Message ID,Name,Profile,Followers,Comments,Shares,Likes,Sentiment,Location,Hashtags,Images,Language
17/6/2024 6:06 pm,Instagram,"What are some of the benefits with having a D.U.N.S. number? Learn more…DM us for a consultation. 

#businessconsultant #dunsnumber #businesscredit #sba #entrepreneur #businessfunding #explore",https://www.instagram.com/p/C8VT0rPSgxo/,1.80113E+16,,,0,1,0,3,Neutral,,"#sba, #entrepreneur, #explore, #businesscredit, #dunsnumber, #businessfunding, #businessconsultant",https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/448724799_1175756240124888_5889125458492897053_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=18de74&_nc_ohc=CNu20JYJkH8Q7kNvgE1fwcR&_nc_ht=scontent-iad3-1.cdninstagram.com&edm=APCawUEEAAAA&oh=00_AYB-Hhy6rPhlfp5rkzRq9QxmlgBPZDRucvu39Q-jwtZoSg&oe=6679B34A,en
17/6/2024 2:50 pm,LinkedIn,"Thank you to our amazing Databricks Marketplace partners for showcasing their innovative datasets and AI models at their booths during the Databricks Data+AI Summit 2024! Together, we demonstrated use cases using location, intent, weather, and market intelligence data - all available on Databricks Marketplace.

ZoomInfo: Aaron Levine Jeremy Watson Michelle Majeski
S&P Global: David Coluccio John Schirripa 
AccuWeather: Matthew Alto Eric Michielli
Dun & Bradstreet: Richard Kinsley Nicholas Kressbach
CARTO: Javier de la Torre Isabel Pozuelo
Esri: Brady Cline Cliff Holle

A big thank you to Brian Dirking Tamara Striffler Ghassan Lababidi and the team for making this happen. #Databricks #Marketplace #DeltaSharing #DataAISummit #Partnerships #Innovation ",https://www.linkedin.com/feed/update/urn:li:share:7208541536437899267,7.20854E+18,Harish Gaur,Harish Gaur,0,5,0,41,Positive,,"#partnerships, #dataaisummit, #databricks, #marketplace, #innovation, #deltasharing",https://media.licdn.com/dms/image/D5622AQEW_nD-dpy9sg/feedshare-shrink_1280/0/1718650229592?e=1721865600&v=beta&t=jKRp5nhOQjuPgEmxitA3nIpQIwCAZqEIhOoKjR_gn44,en
17/6/2024 1:22 pm,Instagram,"Today I simply left out some of Rayrays ball/ marble runs. I figured she may want to try and build her own so also left out a rainbow, semi circles and bridges.

Look at what she created! 🤩 

First she played with the different runs, which I knew she would do; and then she went off building. I’m exhausted and my hayfever is awful today. I have the luxury of laying on the sofa relaxing and watching her play (I do need to tackle bath time soon though).

Don’t get me wrong, it’s been years of modelling and encouraging creative play, but times like this I see the pay off. Plus it’s fun and while it makes mess… It’s pretty mess 😂 

#RayraysPlay
#SimpleInvitationToPlay
#Grimms #GrimmsWoodenToys
#OpenEndedToys
#CreativePlay
#LearningThroughPlay
#IndependentPlay
#MagicWood magicwoodtoys 
#Respiin respiintextiles 
#BallRun
#PinToy
#MarbleRun
#MondayFun
#AllTheColours 🌈
#Duns officialdunssweden",https://www.instagram.com/p/C8UzR52MryR/,1.82291E+16,,,0,7,0,21,Positive,,"#allthecolours, #marblerun, #learningthroughplay, #creativeplay, #magicwood, #simpleinvitationtoplay, #ballrun, #mondayfun, #grimmswoodentoys, #grimms, #openendedtoys, #rayraysplay, #respiin, #pintoy, #duns, #independentplay","https://scontent-iad3-2.cdninstagram.com/v/t51.29350-15/448469640_1033679945085954_5300606260075852948_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=18de74&_nc_ohc=_E9IwNvo5RwQ7kNvgGfcggt&_nc_ht=scontent-iad3-2.cdninstagram.com&edm=APCawUEEAAAA&oh=00_AYBSq9CrZSoY4uZ3ucWHilLpLktzS0knJcLzIOhg20-Rlw&oe=6679B1FA, https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/448572730_1014961496743828_7395768767436973839_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=18de74&_nc_ohc=MODMy34MLxoQ7kNvgEWEy8A&_nc_ht=scontent-iad3-1.cdninstagram.com&edm=APCawUEEAAAA&oh=00_AYD9knRo9J-MofBFR-4VfwfqIzB4kapknR2klbq6SYZvJA&oe=66799201, https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/448607074_814369880365885_1463276615232705808_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=18de74&_nc_ohc=c8sC0hpxNekQ7kNvgFP9rg_&_nc_ht=scontent-iad3-1.cdninstagram.com&edm=APCawUEEAAAA&oh=00_AYCgct-Zsh_J2XUL4-aLON1cK1U3ty0Z5eK3q11wPAJcYA&oe=6679A902, https://scontent-iad3-2.cdninstagram.com/v/t51.29350-15/448305110_349492634587528_4699670439526232867_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=18de74&_nc_ohc=VWHu-m6Y-1AQ7kNvgEtS-KE&_nc_ht=scontent-iad3-2.cdninstagram.com&edm=APCawUEEAAAA&oh=00_AYAGYleSodzMoq7P0GSpBIeL46lYkTtiIPZPkcrAQJA7iA&oe=66798CBC, https://scontent-iad3-2.cdninstagram.com/v/t51.29350-15/448378676_1150979962780256_8618846392199750112_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=18de74&_nc_ohc=fAayFOM1GXQQ7kNvgEQtp0K&_nc_ht=scontent-iad3-2.cdninstagram.com&edm=APCawUEEAAAA&oh=00_AYDtcKlGc0vPQWQ1kcOypCR72DpqJNIEvIW9J1VN0F-LjA&oe=66797C2C, https://scontent-iad3-2.cdninstagram.com/v/t51.29350-15/448275744_1847649265730250_226653652128343589_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=18de74&_nc_ohc=UrOcU6FjRUAQ7kNvgGxUjz0&_nc_ht=scontent-iad3-2.cdninstagram.com&edm=APCawUEEAAAA&oh=00_AYAQhOKRH49kO5lHmpDY-5mjQwlRot2MHiN7Rq-vhkksUA&oe=6679A444, https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/448471256_1964483497342461_3748636323799601688_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=18de74&_nc_ohc=9LvAsUdkFDkQ7kNvgEVGB9M&_nc_ht=scontent-iad3-1.cdninstagram.com&edm=APCawUEEAAAA&oh=00_AYB4PCBPppdN2AIl79ItsSUNi2B0gZ-lEc3R9RPJFxBBXg&oe=66797BBE, https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/448382969_993477321969181_4124730117603459039_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=18de74&_nc_ohc=4YQqrQJBPnIQ7kNvgFAKJvl&_nc_ht=scontent-iad3-1.cdninstagram.com&edm=APCawUEEAAAA&oh=00_AYCmdAZXc_RcewqB9XN3RB0ex-4NfUrAPWYK70CzQ1mA5g&oe=66798316",en
17/6/2024 1:01 pm,Instagram,"Here's both Carol(e)'s dancing to ""You're The One That I Want"" The Duns group has been well entertained today😁
www.borderlinks.co.uk
admin@borderlinks.co.uk 
01289305423
#borderlinksuk 
#southfieldcommunitycentre 
#heartforduns 
#dunscommunity 
#Duns 
#musictherapy 
#adultllearningdisabilities 
#learningdisabilityawareness 
#learningdisabilitysupport 
#learningdisabilityeducation 
#aspergersinadults 
#aspergersismysuperpower 
#aspergersawareness 
#autismacceptance 
#autismsupport 
#autismawareness 
#dssscotland 
#scottishcare 
#learningdisabilityscotland 
#bha 
#bhafriends 
#downsyndromeadults 
#downsyndromerocks 
#downsyndromeisnotscary 
#downsyndromeassociation 
#vulnerabilityispower 
#seethroughthelabel",https://www.instagram.com/p/C8Uw5AyI3AZ/,1.80331E+16,,,0,1,0,13,Positive,,"#aspergersismysuperpower, #scottishcare, #borderlinksuk, #seethroughthelabel, #autismawareness, #learningdisabilityeducation, #dunscommunity, #autismsupport, #downsyndromeadults, #musictherapy, #learningdisabilityscotland, #vulnerabilityispower, #autismacceptance, #downsyndromerocks, #aspergersinadults, #downsyndromeisnotscary, #duns, #learningdisabilityawareness, #aspergersawareness, #southfieldcommunitycentre, #bhafriends, #downsyndromeassociation, #dssscotland, #adultllearningdisabilities, #heartforduns, #learningdisabilitysupport, #bha",https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/448242404_854371073415577_6456161820443582044_n.heic?stp=dst-jpg&_nc_cat=110&ccb=1-7&_nc_sid=18de74&_nc_ohc=FWRVJ25a5RIQ7kNvgHLzTiI&_nc_ht=scontent-iad3-1.cdninstagram.com&edm=APCawUEEAAAA&oh=00_AYCK5CvKkJZ5GfEsTZFJpHiA368eHcQDQM0Vmf0PTOe0_Q&oe=6679AA23,en
17/6/2024 12:29 pm,LinkedIn,"

The future of lending at Money 20/20: “The hyper-personalization of financial solutions is a serious competitive differentiator in the business lending space. In the coming years, we predict a far more proactive insights-led market that seamlessly delivers a wider, ongoing spectrum of opportunities.”

Thank you Taktile and Dun & Bradstreet Europe 

https://lnkd.in/es2cv6xY
",https://www.linkedin.com/feed/update/urn:li:share:7208506074956451842,7.20851E+18,Sara de la Torre,Sara de la Torre,0,1,0,19,Positive,,,,en
17/6/2024 11:02 am,LinkedIn,"Thank you FEDMA and SWEDMA for the well organised fun-filled productive two days. The Swedish hospitality, complete with their wonderful food and songs, brought us so much laughter.  I/we had a jolly good time! Thanks also to the guest speakers Christina Lagerstedt (RISE Research Institutes of Sweden), Annie Lindmark (Vinnova & H&M Group) and one and the only Hilary Wandall (Dun & Bradstreet)! 

AcxiomAcxiom Deutschland GmbHAcxiom UK",https://www.linkedin.com/feed/update/urn:li:share:7208484129649115136,7.20848E+18,Dr. Sachiko Scheuing,Dr. Sachiko Scheuing,0,0,0,17,Positive,,,,en
17/6/2024 10:39 am,Instagram,"Register now or pay at the door. 🔅 Ensure to leave your name & email when you send CashApp payments. 

Class begins at 6:30!🥳
Location: 1606 Ownby Lane
Price: Children $12 ~ Teens & Adults $15
What to wear: comfy workout attire

#EzibuMuntu #rva #westafricandance #dance #drum #westafricandrum #finearts #art #movement #virginia #fyp #music #singing #blackowned #nonprofit #familyoriented #familyfun #alllevels #beginner #advanced #richmondClass #drumming #djembe #duns",https://www.instagram.com/reel/C8Ugnohx01Y/,1.80382E+16,,,0,4,0,85,Positive,,"#fyp, #music, #alllevels, #drumming, #westafricandance, #singing, #art, #djembe, #ezibumuntu, #beginner, #richmondclass, #finearts, #movement, #advanced, #duns, #drum, #virginia, #rva, #blackowned, #nonprofit, #dance, #westafricandrum, #familyoriented, #familyfun",,en
17/6/2024 9:35 am,LinkedIn,"📢 We want to give another shoutout to the generous sponsors that helped make Credit Congress 2024 a huge success! We appreciate all your support.

✅ BlackLine 
Lucie Clayton Lindsey Burke 

✅ CARIXA 
Monique Brown Shyarsh Desai 

✅ CreditRiskMonitor 
Mike Flum 

✅ Dun & Bradstreet 

✅ Equifax 
Kelly Robison 

✅ Handle.com 
Chris Woodard 

✅ HighRadius 
Adrienne Fleming 

✅ National Trade Credit Report
Angela Harwood Brent 

✅ NetNow Inc. 
Eli Costea Nauman Hafeez 

✅ Nuvo 
David Fulham Sid Malladi 

✅ Quadient 
Terry Hunter Sarah Stone, MBA 

✅ Thomson Reuters® Confirmation 
Rod Van Hoof Trevor Hunt Wendy Hains Joanna Dion 

✅ United TranzActions 
Richard Dean Middleton MICHAEL WILLIAMS 

#cc24 #creditcongress #nacm #thankyou #creditmanager #crediteducation #b2btrade #sponsors",https://www.linkedin.com/feed/update/urn:li:share:7208462337198936064,7.20846E+18,National Association of Credit Management,National Association of Credit Management,0,2,0,42,Positive,,"#b2btrade, #crediteducation, #cc24, #creditcongress, #sponsors, #thankyou, #nacm, #creditmanager",,en
17/6/2024 9:33 am,Instagram,"Pumpkins enjoying the rain, could do with a bit more heat though! #pumpkin #shoplocal #pumpkinfestival #duns #coldstream #halloween",https://www.instagram.com/p/C8UZFjlISMn/,1.78923E+16,,,0,0,0,10,Positive,,"#shoplocal, #pumpkin, #duns, #coldstream, #pumpkinfestival, #halloween","https://scontent-iad3-2.cdninstagram.com/v/t51.29350-15/448308990_1052383573180728_5164527695057293010_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=18de74&_nc_ohc=s8qRDUU745kQ7kNvgHpHQdk&_nc_ht=scontent-iad3-2.cdninstagram.com&edm=APCawUEEAAAA&oh=00_AYAXajD16IngYjqSOenok7GohTBhI86AbOsSyMys1COsKQ&oe=66799073, https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/448363558_993645808835964_840901892893086132_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=18de74&_nc_ohc=Kry8hDxXUBgQ7kNvgGStIte&_nc_ht=scontent-iad3-1.cdninstagram.com&edm=APCawUEEAAAA&oh=00_AYALyH1cKBiMriev3FVbyN3g5gyRP_385gD7DZn21j8Uog&oe=6679B3F3, https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/448396008_798371909067078_8533119415886011835_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=18de74&_nc_ohc=MKtV8TJ_s_gQ7kNvgEQDudZ&_nc_ht=scontent-iad3-1.cdninstagram.com&edm=APCawUEEAAAA&oh=00_AYAEY6oPp4hRA3Rdfgw25QR8I2Oy3K8RQzKQI5Avs-8ilw&oe=6679B194",en
17/6/2024 8:29 am,Instagram,"It's Music with Carole in Duns today. The Owl And The Pussycat is a nod to carol after buying her beautiful owl on holiday in St Andrews and Adrian's favourite We Will Rock You. 🎶🎸🎵
admin@borderlinks.co.uk 
01289305423
#borderlinksuk 
#southfieldcommunitycentre 
#boccia 
#gardeninglife 
#gardentherapy 
#heartforduns 
#dunscommunity 
#duns
#abundantborders 
#scottishborders 
#learningdisabilityscotland 
#scottishcare 
#adultllearningdisabilities 
#learningdisabilityawareness 
#learningdisabilityeducation 
#learningdisabilitysupport 
#learningdiabilities 
#aspergerssyndrome 
#aspergersisasuperpower 
#aspergerslife 
#autismacceptance 
#autisticlife 
#autismsupport 
#autismisnotadisease 
#downsyndromawareness 
#downsyndromeassociation 
#downsyndromerocks 
#vulnerabilityisthenewstrength 
#seetheablenotthelabe",https://www.instagram.com/p/C8URwMIIIVE/,1.78518E+16,,,0,1,0,19,Positive,,"#scottishcare, #boccia, #borderlinksuk, #learningdisabilityeducation, #learningdiabilities, #dunscommunity, #scottishborders, #autismsupport, #aspergersisasuperpower, #learningdisabilityscotland, #autismacceptance, #downsyndromerocks, #autismisnotadisease, #abundantborders, #duns, #learningdisabilityawareness, #southfieldcommunitycentre, #downsyndromeassociation, #downsyndromawareness, #vulnerabilityisthenewstrength, #gardentherapy, #seetheablenotthelabe, #adultllearningdisabilities, #aspergerslife, #heartforduns, #learningdisabilitysupport, #aspergerssyndrome, #autisticlife, #gardeninglife","https://scontent-iad3-1.cdninstagram.com/o1/v/t16/f2/m69/An--HM5MqkTgJ6_woVPdMwbaxU_Xnh7FLow20OWEPXhaQArZai_HZ4l312_njiJzs0kxKaYRsU_7q1dR9wMIByKO?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNhcm91c2VsX2l0ZW0udW5rbm93bi1DMy40ODAuZGFzaF9iYXNlbGluZV8xX3YxIn0&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107&vs=1507685210152326_3328557102&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSWFmdmhwamlDOVpfSjBCQUI0b2hoSW9UQm9JYmtZTEFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dNUEh2Qm9LV0NFdW9hZ0NBSTc4b3Y5emt0RjFia1lMQUFBRhUCAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJrzK0rK67YhAFQIoAkMzLBdAI4zMzMzMzRgSZGFzaF9iYXNlbGluZV8xX3YxEQB17gcA&ccb=9-4&oh=00_AYBOVuVD2ZASkRXms3-4KMdrLru6JNGoduec11ERN0H9nA&oe=66759298&_nc_sid=1d576d, https://scontent-iad3-1.cdninstagram.com/o1/v/t16/f2/m69/An-Ja5tX7T9VmxLgrRmvx5DIVnpRA7bM70Xwp1pafvzCB0JGl8TtMe2Y9m0Ze-S8OMBWnwgzv_j4ZQywQA6qH9vG?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNhcm91c2VsX2l0ZW0udW5rbm93bi1DMy40ODAuZGFzaF9iYXNlbGluZV8xX3YxIn0&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=103&vs=7877199405634459_1834454689&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQmZDdkJxeUNuVnBCTThDQUdWbFhVZm1GbVlKYmtZTEFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dORFh1eG9BVGNRb3UxQUVBQlgzTmJ2cUx0d2xia1lMQUFBRhUCAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJrbe6dOatIpAFQIoAkMzLBdAJsEGJN0vGxgSZGFzaF9iYXNlbGluZV8xX3YxEQB17gcA&ccb=9-4&oh=00_AYD7wHaUe_sEcV8a8FI6mxCRocHHIzr8RpnUCLogDDIxrA&oe=66759BFD&_nc_sid=1d576d",en
17/6/2024 8:25 am,Instagram,"Here's Claire and Carol from Duns pictured with the tomato greenhouse they helped to construct,they have some plants ready to move in!
Below we have Carol with the winners trophy which she received on Friday from Eyemouth.
Well done Carol👏
www.borderlinks.co.uk
admin@borderlinks.co.uk 
01289305423
#borderlinksuk 
#southfieldcommunitycentre 
#boccia 
#gardeninglife 
#gardentherapy 
#heartforduns 
#dunscommunity 
#duns
#abundantborders 
#scottishborders 
#learningdisabilityscotland 
#scottishcare 
#adultllearningdisabilities 
#learningdisabilityawareness 
#learningdisabilityeducation 
#learningdisabilitysupport 
#learningdiabilities 
#aspergerssyndrome 
#aspergersisasuperpower 
#aspergerslife 
#autismacceptance 
#autisticlife 
#autismsupport 
#autismisnotadisease 
#downsyndromawareness 
#downsyndromeassociation 
#downsyndromerocks 
#vulnerabilityisthenewstrength 
#seetheablenotthelabel",https://www.instagram.com/p/C8URUexIu1r/,1.80275E+16,,,0,0,0,9,Positive,,"#scottishcare, #boccia, #borderlinksuk, #learningdisabilityeducation, #learningdiabilities, #dunscommunity, #scottishborders, #autismsupport, #aspergersisasuperpower, #learningdisabilityscotland, #autismacceptance, #downsyndromerocks, #autismisnotadisease, #abundantborders, #duns, #learningdisabilityawareness, #southfieldcommunitycentre, #downsyndromeassociation, #downsyndromawareness, #vulnerabilityisthenewstrength, #gardentherapy, #adultllearningdisabilities, #aspergerslife, #heartforduns, #learningdisabilitysupport, #seetheablenotthelabel, #aspergerssyndrome, #autisticlife, #gardeninglife",https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/448246587_1460457028171297_374806970281740219_n.heic?stp=dst-jpg&_nc_cat=104&ccb=1-7&_nc_sid=18de74&_nc_ohc=y7BTCVJYIIUQ7kNvgEWcksU&_nc_ht=scontent-iad3-1.cdninstagram.com&edm=APCawUEEAAAA&oh=00_AYC9UGyBoooRQvyCscD7zhwVvw6WizLuMRb5_sMsQsqW7A&oe=6679967D,en
17/6/2024 7:09 am,LinkedIn,"Gaviti helps companies reduce risk by providing credit reports and consistently reassessing your customers' risk to our clients. But we don't do it alone. Credit reports play an important role in helping business determine what kind of payment terms to offer and how much credit to extend a customer. We have complied a list of the top of 5 credit Business Credit Report Services in 2024. Learn why Creditsafe, Experian, Dun & Bradstreet, Equifax, and Red Flag Alert made the cut. 

https://hubs.la/Q02C0SQT0",https://www.linkedin.com/feed/update/urn:li:share:7208425397930074112,7.20843E+18,Gaviti,Gaviti,0,0,0,2,Neutral,,,,en
17/6/2024 5:52 am,LinkedIn,"📣 Attention Financial Crime Fighters, Privacy Guardians, and Risk Defenders!

👀 Are you looking for an interesting webinar to join this week? Look no further than this week's ICA webinar - 'Quality Data: Driving AML Effectiveness'.

🕤 There is still time to register! 🙌

Mark your calendars for Wednesday, June 19th, 2024, from 09:30 to 10:30 (BST). 🔥

Join Heather, Martin, Julia, and Louie as they discuss the role of quality data in enhancing AML effectiveness.

🔍 Topics we will explore:

✅ The significance of quality data in enhancing AML effectiveness. 
✅ Identifying who is responsible for data. 
✅ Aligning data practices with AML objectives. 
✅ Understanding the components of high data quality (accuracy, completeness, consistency, timeliness, and relevance). 
✅ Challenges associated with poor quality data (duplicate data, disparate data, decayed data, contradictory data, incomplete and inconsistent data). 
✅ Strategies for maintaining data quality in AML compliance, including governance, measuring effectiveness, and alignment with AML obligations. ✅ Real-world examples and best practices for leveraging quality data in AML compliance efforts.

Stay ahead with practical tips 💡 and actionable guidance 🎯 from seasoned industry experts.

🎤 Meet our illustrious panel:
🌟 Heather Wurster, FICA | Global Lead, CDD | International Compliance Association 
🌟 Martin Skeens | SME, TPRM and Compliance | Dun & Bradstreet
🌟 Julia Chin | Principal Consultant | JFourth Solutions
🌟 Louie Vargas | Lead Compliance Officer | Nordea


💡 Don't miss out on these enlightening moments that could revolutionize your approach to data quality.

Secure your FREE spot now by clicking here: https://lnkd.in/d_MNH4WC 


❗❗ No CON (Membership) Number or Non-Member Promo Code is required - this is not mandatory. ❗❗


Let us come together to share insights and expertise 🤝

See you there!



#Data #QualityData #FinancialCrime #AML #RiskManagement #ExpertInsights #webinar #WebinarWednesday #JoinTheConversation #NeverStopLearning #TheCreativeComplianceOfficer
",https://www.linkedin.com/feed/update/urn:li:share:7208406139963613184,7.20841E+18,Elliott Turner,Elliott Turner,0,0,0,8,Positive,,"#thecreativecomplianceofficer, #neverstoplearning, #financialcrime, #jointheconversation, #expertinsights, #webinar, #webinarwednesday, #data, #riskmanagement, #aml, #qualitydata",https://media.licdn.com/dms/image/D4D22AQGCY-nk7K1ThA/feedshare-shrink_2048_1536/0/1718617948308?e=1721865600&v=beta&t=tbO5CZUTF4zICDHwyQUkt28ztiDUEeGEfF_EhRELc9k,en
17/6/2024 5:46 am,LinkedIn,"🔔🔔🔔  Still time for you to apply for the webinar 🔔🔔🔔

This webinar will explore the pivotal role of quality data in driving action, shaping strategies and enhancing AML effectiveness. 

International Compliance Association, Dun & Bradstreet Europe",https://www.linkedin.com/feed/update/urn:li:share:7208404680517795840,7.2084E+18,"Uroš Zajc, EMBA","Uroš Zajc, EMBA",0,0,0,0,Positive,,,,en
17/6/2024 4:57 am,Instagram,"Our DUNS Radish Snapdragon print is a beautiful mix of orange colours 🧡❤️🧡

Available in baby, children’s and Adult sizes in a variety of different styles including shorts and sun hats.

DUNS Radish Snapdragon ⤵️
https://strawberrymeerkat.co.uk/search?type=product&options%5Bprefix%5D=last&q=Duns+snapdragon

#DUNS #stockist #radish #radishlove #snapdragon #Summer #kidswear #adultswear #organiccotton #organicclothes #colourfulclothes #ethicallymadeclothes #Scandi #strawberrymeerkat #strawberrymeerkatboutique",https://www.instagram.com/p/C8T5lNoqUq0/,1.80327E+16,,,0,1,0,4,Positive,,"#snapdragon, #strawberrymeerkat, #strawberrymeerkatboutique, #radishlove, #organiccotton, #radish, #colourfulclothes, #stockist, #kidswear, #duns, #summer, #ethicallymadeclothes, #organicclothes, #scandi, #adultswear",https://scontent-iad3-1.cdninstagram.com/v/t39.30808-6/417400166_870015521816564_6535926040816441346_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=18de74&_nc_ohc=sR0Dkbn8W0EQ7kNvgH1nlA_&_nc_ht=scontent-iad3-1.cdninstagram.com&edm=APCawUEEAAAA&oh=00_AYCC3lxkTbnVdsRCkPHfPLehcwdsMDeryZRSy9dk307-ng&oe=6679B22F,en
17/6/2024 4:28 am,Instagram,"✨MEET THE TEAM✨
-
Ajesh Joseph completed his Bachelors degree of dental surgery 2012 and Post Graduation in Periodontics and Implantology in 2016. Ajesh was then an Assistant professor in India from 2016-2023. In 2023 Ajesh moved to the UK, joined the General Dental Council as a Dental Therapist and joined the Duns Dental Care Team. 
-
AJ is a massive part of our team. His specialties and passion for dentistry pose as a huge asset to us, as well as his bubbly personality! And again his passion for dentistry and dedication to patient care make him an incredible addition to our practice.
-
-
-
#dentistry #duns #scottishborders #teamdunsdentalcare #implantology #meettheteam #overseasdentist #therapist",https://www.instagram.com/p/C8T2LbxIdMP/,1.82286E+16,,,0,0,0,1,Positive,,"#teamdunsdentalcare, #dentistry, #meettheteam, #therapist, #duns, #scottishborders, #implantology, #overseasdentist",https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/448457281_1469936353911571_3265706766073214019_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=18de74&_nc_ohc=Uht2JlLun9QQ7kNvgFGlLyW&_nc_ht=scontent-iad3-1.cdninstagram.com&edm=APCawUEEAAAA&oh=00_AYDVzJ5uqkqV1-4rKcVBTeEmQ0ZvJ65qtFuxVpbmruUY1A&oe=6678A301,en
17/6/2024 4:22 am,LinkedIn,"Navigating the 𝐂𝐨𝐫𝐩𝐨𝐫𝐚𝐭𝐞 𝐒𝐮𝐬𝐭𝐚𝐢𝐧𝐚𝐛𝐢𝐥𝐢𝐭𝐲 𝐑𝐞𝐩𝐨𝐫𝐭𝐢𝐧𝐠 𝐃𝐢𝐫𝐞𝐜𝐭𝐢𝐯𝐞 (𝐂𝐒𝐑𝐃) with Dun & Bradstreet

As the implementation of the Corporate Sustainability Reporting Directive (CSRD) becomes a reality for companies subject to the Non-Financial Reporting Directive this year, and soon for all other “large” companies from 1 January 2025, the need for comprehensive data to support ESRS standard reporting is more pressing than ever.

D&B can help you with:
🥦 Real-time B2B Data: Access to 560+ million records.
🥦 Industry Classifications: Including NACE, SIC, and key financials.
🥦 Global Insights: Information on global group interdependencies and extensive additional data.
🥦 ESG Insights: Structured sustainability risk data.
🥦 GHG Emissions Data: For Scopes 1, 2, and 3, covering millions of companies.

Interested in a demo or discussion? Let’s connect and explore how we can support your reporting journey 🙂🌱 

#Sustainability #CSRD #SustainabilityReporting #ESG 
",https://www.linkedin.com/feed/update/urn:li:share:7208383369456291840,7.20838E+18,Unknown Profile,Unknown Profile,0,0,0,21,Neutral,,"#esg, #csrd, #sustainability, #sustainabilityreporting",,en
17/6/2024 4:10 am,Instagram,"Showing off the new Duns in both windows today!!

#ruckrover #duns #dunssweden #kidsfashion #ethicalfashion #ethicalkidsfashion #scandistyle #radishes #matchymatchy #shopsmall #shopwindow #visualmerchandising #visualmerchandiser #northbridge #williamstreet",https://www.instagram.com/reel/C8TzJuhvYXA/,1.80313E+16,,,0,1,0,12,Positive,,"#radishes, #williamstreet, #shopsmall, #ethicalkidsfashion, #matchymatchy, #dunssweden, #scandistyle, #kidsfashion, #ethicalfashion, #northbridge, #visualmerchandiser, #visualmerchandising, #duns, #ruckrover, #shopwindow",,en
17/6/2024 3:00 am,LinkedIn,"The Eyeota, a Dun & Bradstreet company and Dun & Bradstreet team are delighted to be back attending ATS Singapore 🇸🇬 

Join us for an opportunity to connect with our experts and learn about the latest trends shaping the industry. Our team is eager to meet with our valued clients, partners, and new connections, to discuss how Dun & Bradstreet and Eyeota advertising solutions can grow your business.

Chat with us about:
🎯 Leveraging Addressable Audience Data for Enrichment and Multichannel Targeting
🍪 Innovative Cookieless Solutions
📊 Effective Data Enrichment Strategies
📈 Maximizing Data Monetization Opportunities
🔒 Ensuring Data Quality & Privacy Compliance

Want to connect with our team? Simply click the link below to schedule a meeting 👇
https://hubs.li/Q02BRVHS0

",https://www.linkedin.com/feed/update/urn:li:share:7208362737045831680,7.20836E+18,"Eyeota, a Dun & Bradstreet company","Eyeota, a Dun & Bradstreet company",0,0,0,3,Positive,,,,en
